Ref,Val,Package,PosX,PosY,Rot,Side
"P28","Pad","PAD-TH",35.500000,133.000000,0.000000,top
"P29","Pad","PAD-TH",32.500000,133.000000,0.000000,top
"P30","Pad","PAD-TH",29.500000,133.000000,0.000000,top
"P31","Pad","PAD-TH",26.500000,133.000000,0.000000,top
"P32","Pad","PAD-TH",20.000000,133.000000,0.000000,top
"P33","Pad","PAD-TH",17.000000,133.000000,0.000000,top
"P34","Pad","PAD-TH",29.500000,128.000000,0.000000,top
"P35","Pad","PAD-TH",107.800000,92.200000,90.000000,top
"P36","Pad","PAD-TH",63.000000,35.600000,0.000000,top
"P37","Pad","PAD-TH",60.000000,35.600000,0.000000,top
"P38","Pad","PAD-TH",66.000000,35.600000,0.000000,top
"P39","Pad","PAD-TH",43.500000,66.500000,0.000000,top
"P40","Pad","PAD-TH",107.800000,65.600000,0.000000,top
"P41","Pad","PAD-TH",107.800000,56.600000,0.000000,top
"P42","Pad","PAD-TH",107.800000,61.200000,0.000000,top
"P43","Pad","PAD-TH",107.800000,70.000000,0.000000,top
"P44","Pad","PAD-TH",107.800000,95.500000,90.000000,top
"P45","Pad","PAD-TH",107.800000,89.000000,90.000000,top
"P46","Pad","PAD-TH",107.800000,85.800000,90.000000,top
"P47","Pad","PAD-TH",107.800000,82.600000,90.000000,top
"P48","Pad","PAD-TH",107.800000,79.400000,90.000000,top
"P49","Pad","PAD-TH",75.000000,35.600000,0.000000,top
"P50","Pad","PAD-TH",78.000000,35.600000,0.000000,top
"P51","Pad","PAD-TH",69.000000,35.600000,0.000000,top
"P52","Pad","PAD-TH",72.000000,35.600000,0.000000,top
"P53","Pad","PAD-TH",90.000000,35.600000,0.000000,top
"P54","Pad","PAD-TH",84.000000,35.600000,0.000000,top
"P55","Pad","PAD-TH",93.000000,35.600000,0.000000,top
"P56","Pad","PAD-TH",96.000000,35.600000,0.000000,top
"P57","Pad","PAD-TH",87.000000,35.600000,0.000000,top
"P58","Pad","PAD-TH",81.000000,35.600000,0.000000,top
"P59","Pad","PAD-TH",43.500000,96.000000,-90.000000,top
"P60","Pad","PAD-TH",43.500000,99.000000,-90.000000,top
"P61","Pad","PAD-TH",43.500000,90.000000,-90.000000,top
"P62","Pad","PAD-TH",43.500000,93.000000,-90.000000,top
"P63","Pad","PAD-TH",43.500000,84.000000,-90.000000,top
"P64","Pad","PAD-TH",43.500000,87.000000,-90.000000,top
"P65","Pad","PAD-TH",43.500000,81.000000,-90.000000,top
"P66","Pad","PAD-TH",43.600000,74.800000,0.000000,top
"P67","Pad","PAD-TH",43.500000,59.500000,0.000000,top
"Q1","AUIPS2041LTR","SOT-223",97.700000,95.600000,90.000000,top
"Q2","AUIPS2041LTR","SOT-223",97.800000,108.000000,90.000000,top
"Q3","AUIPS2041LTR","SOT-223",84.400000,95.650000,90.000000,top
"Q4","AUIPS2041LTR","SOT-223",84.400000,108.000000,90.000000,top
"R1","Jumper-Pad-Pad","PAD-0805-PAD",144.200000,124.800000,-90.000000,top
"R2","Jumper-Pad-Pad","PAD-0805-PAD",139.000000,124.800000,-90.000000,top
"R3","Jumper-Pad-Pad","PAD-0805-PAD",133.800000,124.800000,-90.000000,top
